REGION,DIVISION,STATEFP,STATENS,GEOID,GEOIDFQ,STUSPS,NAME,LSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,RegionID,SizeRank,RegionType,StateName,31/01/2009,28/02/2009,31/03/2009,30/04/2009,31/05/2009,30/06/2009,31/07/2009,31/08/2009,30/09/2009,31/10/2009,30/11/2009,31/12/2009,31/01/2010,28/02/2010,31/03/2010,30/04/2010,31/05/2010,30/06/2010,31/07/2010,31/08/2010,30/09/2010,31/10/2010,30/11/2010,31/12/2010,31/01/2011,28/02/2011,31/03/2011,30/04/2011,31/05/2011,30/06/2011,31/07/2011,31/08/2011,30/09/2011,31/10/2011,30/11/2011,31/12/2011,31/01/2012,29/02/2012,31/03/2012,30/04/2012,31/05/2012,30/06/2012,31/07/2012,31/08/2012,30/09/2012,31/10/2012,30/11/2012,31/12/2012,31/01/2013,28/02/2013,31/03/2013,30/04/2013,31/05/2013,30/06/2013,31/07/2013,31/08/2013,30/09/2013,31/10/2013,30/11/2013,31/12/2013,31/01/2014,28/02/2014,31/03/2014,30/04/2014,31/05/2014,30/06/2014,31/07/2014,31/08/2014,30/09/2014,31/10/2014,30/11/2014,31/12/2014,31/01/2015,28/02/2015,31/03/2015,30/04/2015,31/05/2015,30/06/2015,31/07/2015,31/08/2015,30/09/2015,31/10/2015,30/11/2015,31/12/2015,31/01/2016,29/02/2016,31/03/2016,30/04/2016,31/05/2016,30/06/2016,31/07/2016,31/08/2016,30/09/2016,31/10/2016,30/11/2016,31/12/2016,31/01/2017,28/02/2017,31/03/2017,30/04/2017,31/05/2017,30/06/2017,31/07/2017,31/08/2017,30/09/2017,31/10/2017,30/11/2017,31/12/2017,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022,31/03/2022,30/04/2022,31/05/2022,30/06/2022,31/07/2022,31/08/2022,30/09/2022,31/10/2022,30/11/2022,31/12/2022,31/01/2023,28/02/2023,31/03/2023,30/04/2023,31/05/2023,30/06/2023,31/07/2023,31/08/2023,30/09/2023,31/10/2023,30/11/2023,31/12/2023,31/01/2024,29/02/2024,31/03/2024,30/04/2024,31/05/2024,30/06/2024,31/07/2024,31/08/2024,30/09/2024,31/10/2024,30/11/2024,31/12/2024,31/01/2025,28/02/2025
3,7,5,68085,5,0400000US05,AR,Arkansas,0,G4000,A,1.35E+11,3122251184,34.8955256,-92.4446262,6,33,state,,76008.81828,75452.31094,74806.28692,74233.27777,73743.33149,73500.13457,73162.78382,72726.86625,72150.91207,71677.71292,71373.2733,71244.1377,71322.26,71474.52118,71653.34887,71701.15387,71723.08753,71671.72152,71557.39925,71431.09002,71090.89653,70795.17449,70434.98536,70193.41976,69969.12996,69810.42572,69657.85639,69445.31718,69112.70374,68811.87307,68607.70061,68485.08006,68474.24073,68526.63693,68596.27798,68586.67519,68481.34509,68438.27519,68487.17741,68587.93002,68759.69636,68976.27343,69363.64775,69675.00828,69973.06242,69969.24629,69851.89294,69662.09101,69633.95002,69714.52022,69898.75034,70062.9532,70151.04538,70199.58691,70142.49129,70175.86043,70254.97959,70448.61786,70574.26813,70605.08485,70622.29512,70631.88046,70643.86626,70758.84233,71075.05946,71354.32533,71611.64777,71798.17675,72004.00069,71966.04278,71868.45584,71796.13024,71825.93374,71917.4294,72104.08489,72376.42246,72603.71752,72779.09964,73028.85989,73409.37783,73791.30638,74178.23665,74377.80596,74684.76368,75158.02202,75629.87466,75875.93676,76022.62538,76274.73037,76626.47929,76791.39371,77028.01172,77330.52074,77772.02682,78193.28341,78515.08153,78785.36039,78993.50037,79311.09381,79634.18254,79967.18348,80205.35211,80544.39825,80923.52836,81382.20975,81848.07153,82290.91059,82797.09533,83314.11738,83844.37057,84404.00062,84924.60824,85417.94516,85770.92683,86226.15538,86732.0658,87274.94736,87677.27569,88051.69567,88431.18635,88695.02544,88978.41126,89295.53491,89682.91943,90057.59936,90404.74008,90716.24064,90929.7826,91069.3302,91303.33261,91729.28537,92341.5418,93033.65087,93835.28959,94691.91437,95491.55748,96040.45359,96461.36931,97066.22926,97979.87002,99371.00327,100998.5263,102824.6641,104443.7382,105886.2642,107406.0577,109166.4144,111061.4674,112987.8154,115008.6804,117153.7506,119210.5701,120950.6154,122505.5565,124101.6951,125685.7839,127364.987,129035.9066,130923.0223,132951.5937,134835.4139,136555.901,137789.1588,138530.4627,138914.5515,139316.1466,139837.7823,140259.5452,140484.5842,140812.5876,141398.3485,142390.3963,143616.7577,144984.0058,146019.7178,146497.5973,146649.1875,146779.599,147061.2333,147283.35,147459.3378,147908.112,148791.9154,149951.0897,150909.4395,151508.9156,151818.0016,152055.4226,151994.7365,151809.2059,151607.2888,151789.8022,152199.7601,152594.1572
3,6,28,1779790,28,0400000US28,MS,Mississippi,0,G4000,A,1.22E+11,3914738613,32.6864714,-89.6561377,34,34,state,,68399.84066,68152.73641,67916.16944,67767.61011,67702.40859,67630.57517,67523.18888,67270.2216,66988.21478,66723.23784,66491.19544,66258.55675,66038.77983,65879.20835,65700.05695,65492.20687,65340.47739,65214.95917,65081.20451,64876.52667,64611.81487,64336.85572,64072.75827,63973.86089,63917.65562,63774.82245,63545.42211,63311.03122,63221.22052,63087.19335,63024.8138,62872.71,62764.2547,62570.65844,62451.89225,62370.93678,62255.31242,62102.17345,61854.81015,61631.05467,61623.27653,61675.50588,61962.58747,61907.05634,61959.36775,61711.97636,61654.38127,61699.36872,61783.00441,61571.40839,61066.7282,60644.86068,60309.40684,60215.04873,60023.22196,60141.13511,60250.85466,60778.2585,61216.07004,61613.6708,61837.64763,62018.88711,62227.13228,62481.80985,63015.73151,63606.79374,64258.96504,64874.88737,65386.20956,65747.01735,66064.39058,66493.26119,66913.53129,67142.4644,67322.19591,67735.74586,68445.1059,69095.2055,69639.34586,69991.09313,70418.38539,70659.11861,70639.14885,70585.54207,70820.87804,71317.83641,71619.88319,71772.34945,71912.21607,72249.27732,72396.98816,72422.28356,72348.83425,72374.19236,72514.84287,72653.94164,72811.18912,72986.62156,73046.81541,72915.21752,72631.71926,72434.32035,72476.47831,72742.06427,73183.53876,73626.39628,73906.2804,74049.51938,74225.59451,74541.02514,75101.35425,75664.49573,75990.05502,75867.83629,75691.92415,75683.41481,75940.60856,76125.10311,76547.71668,76993.44215,77496.80907,77900.23244,78489.8042,79132.12657,79740.48287,80279.38811,80720.43288,80872.88228,80715.75606,80683.18155,80763.79854,80980.88281,81239.59556,81704.79847,82552.16092,83375.77263,83936.01784,83913.2821,84079.24435,84740.81365,86235.49555,87852.79893,89422.2619,90623.93079,91543.61934,92578.786,93903.6834,95480.67081,97013.23223,98455.77652,100024.3089,101506,102715.2836,103936.0524,105586.2342,107114.9383,107936.096,107972.2173,108123.8702,108603.9965,109369.5538,110580.8535,111874.3896,112762.5186,113204.3046,113295.128,113373.2473,113101.7613,112527.7418,111853.3585,111524.3105,112248.7642,113320.3393,114038.5371,114055.591,113665.67,113109.1361,112386.8739,111572.5959,111144.3996,111025.3749,111486.4602,112311.6715,113348.246,114126.8969,114405.9172,114153.0669,113652.2772,113104.208,113084.6778,113444.2032,114076.8528,114575.7458,115195.8831
2,4,29,1779791,29,0400000US29,MO,Missouri,0,G4000,A,1.78E+11,2487519141,38.35075,-92.4567826,32,18,state,,84235.81487,83838.68674,83556.93418,83292.74758,82974.77771,82537.45228,82045.21076,81584.79114,81136.26574,80772.1865,80599.157,80563.50589,80502.01427,80268.38069,80094.4572,80088.66852,80139.06199,80011.17242,79655.09104,79144.12603,78522.73614,77847.07487,77174.55707,76498.76378,75851.933,75270.24075,74727.82277,74177.49346,73570.45441,72945.42802,72362.11212,71773.80002,71274.36763,70789.62415,70361.24474,69941.97871,69613.32192,69451.4116,69325.19991,69282.31593,69328.60214,69477.43242,69665.33769,69697.99954,69776.51418,69639.08001,69417.17123,69030.17733,68713.76347,68476.8662,68324.47554,68278.16372,68308.42402,68475.3795,68656.49569,69015.98995,69375.95488,69816.04207,69988.78764,70062.01344,69980.78069,69872.01354,69772.09432,69898.04394,70390.94808,71008.0502,71615.89732,72009.91787,72253.33254,72321.19022,72397.84868,72590.14402,72681.29192,72634.94599,72571.89686,72811.79054,73308.14534,73818.82809,74295.41228,74746.70633,75195.01939,75642.17528,75874.92271,76196.70579,76628.88096,77167.6692,77501.46979,77725.24003,78080.60043,78619.89577,79055.09787,79356.77885,79597.95301,79949.61228,80514.71854,81156.01606,81812.48998,82397.05964,82879.27793,83252.77434,83499.03786,83775.0106,84142.14287,84600.6829,85112.08525,85672.83639,86239.35688,86780.31754,87307.2748,87958.94818,88827.53395,89745.74292,90455.65183,90822.90562,91163.47705,91636.47032,92268.82606,92799.84326,93322.34158,93759.95199,94276.59196,94899.64636,95713.99824,96427.58288,96922.39199,97240.66539,97467.50325,97610.22682,97643.35661,97875.4465,98311.05102,98921.03202,99728.28407,100652.0889,101650.2308,102547.086,103074.9865,103255.0879,103464.9524,104215.1102,105740.6033,107610.9715,109655.7512,111448.6283,112899.5976,114440.6103,116313.3958,118554.1162,120755.8426,122778.8193,124156.6884,124860.8748,125012.1251,125373.4168,126080.955,127077.7991,128555.9923,130592.6883,132997.2645,135237.1695,137054.2155,138805.5034,140113.7158,140750.8485,140788.9616,140823.9788,141090.451,141357.1625,141463.976,141759.9247,142476.0863,143745.245,145093.3498,146424.6903,147593.4568,148733.1144,149678.8036,150297.7975,150675.2847,150910.695,151242.6872,151819.8342,152644.8245,153681.5192,154478.7943,155122.0766,155521.3828,155870.0562,156006.3667,156230.5893,156664.5978,157447.6744,158159.7254,158644.7656
4,8,30,767982,30,0400000US30,MT,Montana,0,G4000,A,3.77E+11,3867177570,47.051177,-109.6348174,35,44,state,,139492.8295,138971.0197,138411.6456,138015.3782,137672.2922,137142.0078,136535.4087,135849.5177,135261.2277,134954.112,134678.4927,134392.5354,133884.3087,133456.9527,133262.0613,133224.4175,133376.4182,133376.3603,133296.7828,133035.7822,132780.2403,132437.8383,131868.0003,131178.9077,130355.1481,129555.2116,128872.2106,128478.9878,128220.4163,127961.1159,127604.2934,127469.5281,127430.8789,127513.0772,127506.5857,127523.5596,127553.7948,127720.3016,128176.4972,128734.9043,129391.4496,130118.7746,130757.1149,131170.2829,131339.8451,131672.3937,132250.0118,133020.8566,133552.3458,133879.35,134148.053,134779.5517,135673.1235,136517.1884,137104.2695,137627.4444,138248.7926,138998.8985,139645.8128,140465.7512,141313.7736,142165.5719,142802.925,143383.3818,144112.9877,144721.108,145656.3432,146431.8135,147187.7181,147461.183,147913.5837,148497.1845,149172.4995,149731.4123,150306.231,151250.1648,152200.8983,153207.9305,154046.0217,155057.1379,156110.8908,157338.1692,158376.3504,159389.5057,160319.4667,161253.5875,161831.6277,162225.4945,162501.4564,162951.8438,163276.6752,163522.6449,163703.9617,163949.4525,164566.7285,165424.0473,166203.3452,166885.4432,167474.3728,168422.0395,169372.0558,170474.2596,171574.1582,172823.7934,173844.3322,174725.9285,175471.4388,176327.5563,177133.2661,177908.4992,178967.9708,180180.3073,181472.0191,182512.3866,183637.6784,184635.938,185587.5728,186185.3969,186831.3114,187235.8766,187706.8398,188095.4135,188907.0734,189888.4403,190920.9186,191893.0721,192852.9044,194111.5995,195172.3051,196218.3102,197242.7823,198327.5005,199879.3062,201749.3721,204130.6429,206217.2698,207602.8217,208221.8107,208982.046,210486.1218,213358.0529,216786.9238,221092.4638,225820.9836,230842.3513,236124.233,242037.0618,248718.2418,256410.1017,264335.3004,271608.7732,277500.3838,281754.7921,285553.9057,289439.9391,293658.3509,299159.1464,305260.8386,312702.3751,320574.5777,327919.062,333608.0572,335471.747,334240.2321,331124.308,328554.1181,326732.3079,324756.4344,321606.0745,318213.4309,316475.095,317690.8809,320953.2719,324568.9548,327359.4984,329241.2244,330392.843,331114.2777,331449.0973,331424.3802,331876.8345,333304.8087,335273.1299,337077.9428,337702.5654,337646.9043,337433.3655,338234.6957,339706.6434,341473.492,342627.5227,343916.6239,345110.7279,346521.7604
2,4,20,481813,20,0400000US20,KS,Kansas,0,G4000,A,2.12E+11,1345707708,38.4985464,-98.3834298,23,35,state,,64495.91928,64247.07984,64108.46872,64164.62412,64264.02845,64403.47706,64538.70659,64654.58209,64631.41264,64537.1446,64392.36307,64253.76602,64158.98843,64060.12928,64060.29719,64062.24441,64122.11451,64183.43782,64171.59746,64037.20225,63724.18366,63416.21275,63106.87097,62837.82974,62548.9671,62300.9064,62074.9105,61828.33965,61639.11478,61425.29743,61231.03492,60959.42804,60620.65661,60289.11888,59994.52616,59789.69764,59651.70689,59571.76346,59586.77183,59652.80109,59883.59429,60236.86263,60613.58668,60781.98955,60765.98902,60577.71573,60324.97861,60003.05034,59754.75253,59536.561,59384.682,59273.93246,59188.45448,59210.28287,59112.59815,59151.50519,59148.76559,59350.93544,59406.39196,59469.39888,59316.67284,59035.89598,58713.29791,58586.64439,58777.48257,59059.79157,59301.25555,59501.7192,59617.32286,59723.56372,59759.96931,59955.81325,60089.07704,60255.27124,60396.80782,60771.09224,61193.29787,61625.96115,61948.48418,62315.72257,62586.54256,62848.46974,62931.23294,63107.37399,63263.58232,63427.72839,63331.71007,63177.50436,63059.33592,63124.0726,63045.00531,62937.39949,62781.70741,62830.38657,63082.47302,63449.12267,63806.79226,64018.85187,64019.07513,63966.2981,63884.33207,63883.36805,64017.90473,64200.27574,64456.82307,64675.79642,64908.00301,65141.65742,65410.40595,65702.35123,66087.35773,66503.53641,66865.20432,67078.56864,67310.56985,67526.79534,67772.63423,67883.99255,68129.61268,68359.42422,68581.69816,68772.38772,69233.70033,69715.47672,70107.04616,70377.54382,70655.78117,71024.45893,71342.96039,71703.52169,72125.7853,72586.43135,73223.32273,74168.32201,75373.01921,76659.65081,77515.60762,78054.85007,78684.8297,79518.95331,80513.12913,81155.69475,81748.12631,82302.30201,82936.60027,83692.04458,84710.51477,85938.68871,87327.20626,88847.69378,90070.17461,90924.79126,91264.195,91733.53716,92417.48059,93221.51719,94229.12642,95254.48262,96450.9139,97488.67044,98558.2455,99729.38407,101020.5033,102013.1998,102663.4365,103214.6199,103805.5975,104210.8246,104350.6995,104436.3654,104899.0502,105881.8256,107118.8886,108268.7411,109144.1888,109990.19,110767.1288,111430.6828,111856.4022,112077.4775,112271.7441,112735.5109,113751.8477,114997.3579,116244.7286,117295.0406,118090.0864,118703.7131,119075.1151,119609.7178,120197.181,120901.4728,121174.0391,121025.5999
2,3,18,448508,18,0400000US18,IN,Indiana,0,G4000,A,92786613552,1543998356,39.9013136,-86.2919129,22,16,state,,67666.60815,67363.46867,67110.62401,66960.7619,66837.10388,66702.43962,66504.96717,66280.83409,66086.27397,65921.49925,65810.35849,65733.19756,65606.01434,65507.67609,65406.67983,65432.84682,65434.47444,65454.954,65417.42663,65328.42528,65106.11476,64820.22627,64482.48064,64189.533,63847.77989,63515.66178,63205.1473,62982.83409,62792.49919,62631.15054,62525.21739,62507.99278,62525.86066,62525.80829,62470.73419,62367.83573,62173.5749,62108.13873,62115.39945,62233.92533,62407.70572,62696.08582,63058.18669,63351.01723,63670.65689,63911.43861,63955.24783,63811.73239,63509.26808,63161.6636,62807.50238,62596.99574,62557.08367,62686.90029,62933.92392,63344.22809,63725.11672,64047.8235,64083.20208,64046.80462,63950.59132,63980.86655,63984.81509,64246.15682,64663.71076,65165.43894,65677.5757,66089.50845,66408.83985,66552.14794,66713.09896,66975.09731,67156.31216,67242.88869,67290.23905,67494.06869,67837.68951,68179.06677,68429.30485,68678.31512,68916.52433,69181.11184,69289.50556,69513.82196,69781.486,70171.72334,70345.96367,70558.40356,70842.07348,71340.37565,71686.83419,71989.63071,72227.78088,72615.16228,73052.6142,73582.65542,74033.95859,74319.95995,74446.98771,74653.47519,74977.13066,75368.95411,75874.37315,76450.33645,77152.20862,77842.61734,78608.56464,79241.60349,79764.59244,80185.12381,80810.08758,81530.7981,82283.13957,82901.89519,83564.25134,84231.1703,84908.60119,85458.3315,86095.09495,86664.63632,87533.10263,88627.74134,90268.3674,91733.73275,92835.01611,93457.8035,93898.84879,94268.53952,94512.47654,94832.55912,95421.97127,96228.37927,97173.3219,98099.37997,99088.91096,100260.6869,101196.7174,101494.2312,101285.0238,101237.011,102001.2231,103391.1315,105239.5588,106991.4054,108545.3228,110080.3233,111925.518,113830.3473,115717.4556,117633.2705,119209.1755,120132.6576,120331.0629,120655.2536,121343.0202,122311.4148,123850.077,125975.5665,128310.7237,130298.9271,131697.3729,133072.1139,134080.2458,134602.3576,134667.5532,134699.1156,134882.7819,135074.8633,135204.6773,135574.4897,136389.9991,137714.1459,139084.5516,140324.1585,141229.8876,142019.6923,142600.6272,142939.6111,143139.3598,143203.7712,143632.9919,144516.226,145938.8519,147405.6483,148504.1656,149125.0158,149423.4728,149695.7282,149962.1958,150400.7862,150973.5304,151864.3327,152763.5908,153567.1226
9,0,72,1779808,72,0400000US72,PR,Puerto Rico,0,G4000,A,8869031577,4922247037,18.217648,-66.4107992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,46,1785534,46,0400000US46,SD,South Dakota,0,G4000,A,1.96E+11,3387709166,44.4467957,-100.2381762,52,46,state,,109170.0423,109035.0715,108850.2117,108581.5146,108288.6768,108052.5193,107684.1983,107316.9586,106826.6179,106522.1689,106358.0114,106394.684,106508.1167,106604.3191,106775.4777,107021.6233,107299.3653,107472.4932,107496.9611,107436.0396,107230.7543,107056.9333,106968.4257,106922.666,106851.2588,106640.835,106553.1965,106405.4109,106312.5802,106292.0676,106318.6938,106349.3953,106219.6959,106095.003,106042.955,106090.5887,106137.2387,106201.6636,106566.5449,107027.9705,107805.9119,108654.9011,109779.5577,110757.3807,111432.9614,111547.7069,111355.0948,111059.3325,111013.9215,111205.0441,111638.6445,112162.6417,112807.7959,113290.9337,113677.7407,114004.9164,114434.2369,114976.4095,115395.3238,115674.3283,115891.2536,115924.243,116008.7526,116116.8861,116495.4845,116821.9642,117154.8846,117375.6201,117580.6481,117612.6316,117628.8081,117765.2779,118012.566,118431.0849,118869.2323,119516.5936,120186.3078,120881.7012,121394.891,121983.7641,122554.7902,123249.4072,123666.6715,124206.7238,124663.3004,125193.8228,125389.8252,125635.1182,125916.263,126381.7205,126828.2399,127245.1466,127745.4971,128278.6171,128887.4222,129444.0386,129859.1904,130120.5438,130393.4871,130890.6993,131529.9237,132093.9665,132588.4876,133104.5055,133793.0062,134617.8061,135564.5893,136438.4282,137114.8538,137605.6149,138119.7617,138621.3534,139205.3134,139703.2817,140404.2935,141061.3741,141662.4921,142022.3043,142469.1861,142993.19,143795.9302,144772.2046,145930.5036,146924.9112,147643.7422,148158.0195,148545.9034,148930.1906,149361.8044,150076.9854,151004.6264,152042.0734,152917.8799,153657.6947,154466.5483,155406.5533,156193.7453,156737.9482,157231.2244,158037.7421,159389.3215,160897.3717,162584.7954,164051.4383,165392.2562,166970.9492,168981.4087,171508.9211,174425.3152,177571.5838,180738.76,183251.8244,184968.2292,186261.6238,187745.4168,189547.9955,192020.7811,194895.7185,198402.6969,201910.5088,205187.6957,207896.7853,209705.371,210356.812,210240.0962,210477.6683,211158.6081,211843.143,211962.92,211795.9741,212245.2461,213261.635,214702.2178,216162.0618,217213.8227,217975.0626,218250.9896,218555.8319,218981.5796,219227.8774,219662.7814,220387.6788,221686.9923,222839.453,223446.3139,223419.2965,223259.1832,223411.3477,223979.4892,224752.8035,225532.7387,226658.9483,227727.6715,228734.4509
1,1,25,606926,25,0400000US25,MA,Massachusetts,0,G4000,A,20204345054,7130705555,42.1565196,-71.4895915,26,14,state,,242070.7155,240236.2135,238418.9574,236854.0103,235777.4916,234977.1809,234339.5427,233797.9599,233542.1392,233325.9483,233358.3383,233730.9002,234437.4021,235461.9145,236221.182,237090.3741,237521.7323,237876.5306,237555.9823,236889.6484,235564.7641,234161.8122,232828.7476,232069.2254,231322.4704,230324.6438,228942.2197,227702.6651,226571.973,225676.3826,224847.8663,224027.9084,222948.0645,221574.4693,220189.4007,219121.6347,218190.8754,217416.9193,216873.5322,216743.5776,217082.1415,217826.7318,218702.3365,219398.5532,219854.9939,220288.9727,220938.6659,221971.4858,223372.5248,224919.3639,225924.9175,226842.06,227945.0073,229495.2536,231036.3147,232456.5295,233868.09,235431.8024,236981.9466,238578.2038,240028.7925,241296.9672,242439.4091,243609.8584,245102.7913,246290.5818,247207.7447,247632.9491,248183.6023,248588.3435,249300.8992,250353.895,251717.6983,253171.5484,254407.0213,255600.0826,256768.4994,257783.8491,258911.6399,260341.2099,262155.4095,264097.2377,265791.449,267482.3561,269151.8354,270697.8703,271975.9903,273386.3853,275004.6662,276690.3846,277898.175,278778.0195,279860.2082,281474.1735,283573.7496,285614.8729,287340.4079,288807.9691,290406.3268,292407.9211,294458.3498,296443.0377,298304.4387,299935.8415,301657.1858,303141.1271,304653.6858,306094.4217,307729.993,309509.7538,311631.3591,313621.3416,315657.0971,317331.8475,319292.5201,321066.2495,322697.5795,323512.437,323925.2422,323906.3042,324130.6147,324854.1135,325874.9754,327217.0675,328136.0728,329089.7954,329598.8811,329946.2197,330028.1014,330518.8934,331646.2142,332983.7318,335017.4005,337311.8622,339970.5016,342058.726,343097.0538,343393.6873,343747.3506,345327.8125,348584.8954,352802.4172,357680.079,362532.7743,366749.6377,370910.9328,375064.3145,380076.4736,385742.174,391550.6929,396036.1647,398482.0187,399215.4602,399846.6743,401022.5683,402961.7221,406496.7834,411643.5987,418525.5579,425258.93,431332.9607,436084.8385,438667.7322,438748.5386,436835.1308,435379.6969,434875.7177,435136.8967,435114.0039,434884.8203,435639.4311,438265.6331,442618.1308,447594.5135,452304.733,456947.9977,461144.2896,464611.8701,467157.1858,468993.1342,470492.5848,471995.8403,474567.685,477612.3301,480398.9483,481941.9299,483301.5984,485044.6849,486903.4021,488338.9277,489209.5732,490497.9819,491759.136,493162.2821
3,5,51,1779803,51,0400000US51,VA,Virginia,0,G4000,A,1.02E+11,8528087616,37.5222512,-78.6681938,56,11,state,,152612.9709,151542.3885,150461.1042,149484.6221,148598.3564,147750.3442,146944.645,146169.1246,145462.5033,144847.525,144442.8293,144252.0301,144272.3636,144355.2825,144413.5074,144530.686,144532.0023,144398.3765,143892.9884,143244.2916,142483.6621,141794.3187,141146.1108,140664.9346,140157.8316,139580.7423,138916.3417,138314.4255,137740.689,137186.3825,136643.1387,136159.7961,135689.8514,135252.9751,134877.0133,134631.3676,134429.6685,134409.0547,134633.2565,135066.4226,135608.8939,136187.4115,136777.3085,137129.9593,137417.6577,137703.0776,138034.7519,138223.9645,138489.4512,138868.4439,139307.6926,139689.6178,140236.2948,140900.768,141432.7811,141816.794,142118.3245,142509.1789,142764.9969,142982.0466,143118.6536,143217.5306,143383.8664,143712.3995,144426.0339,145033.1735,145503.3101,145682.2029,145837.4371,145866.9937,145933.8484,146100.559,146268.95,146375.1136,146437.425,146653.447,147046.7761,147493.7704,147956.2212,148477.3595,149001.8353,149658.3395,150116.0648,150594.7869,151095.2067,151608.7002,151857.4499,151882.2993,151805.478,151972.4979,152087.9158,152408.859,152829.0658,153454.5688,154114.432,154754.2955,155364.4164,155942.6038,156436.5228,156966.2121,157355.6007,157724.4662,158098.1662,158586.6464,159127.9477,159777.4063,160435.1888,161142.4789,161758.1089,162445.9207,163316.1337,164056.3153,164680.8048,164921.2846,165463.8342,166053.4826,166774.2161,167212.6479,167686.2867,168164.0395,168875.0273,169779.7641,170848.7489,171778.8288,172391.3588,172867.9776,173269.2351,173843.4178,174423.2201,175123.445,175948.5454,176926.0268,178077.853,179213.057,180357.7009,181339.4264,181947.2661,182299.0167,182813.4092,184000.8456,186034.9734,188488.3421,191116.2451,193518.0043,195629.1657,197685.5787,199933.5383,202550.2563,205485.3961,208529.1584,210807.6678,211966.1852,212039.4919,212129.6574,212885.3995,214305.6757,216685.8798,219252.382,222094.3337,225081.5818,228219.5402,231529.0414,233982.4953,235314.9648,235748.1615,236228.5964,237227.5814,238231.4894,238788.1399,239167.2713,239857.85,241515.6762,243856.2668,246379.1677,248293.113,249713.3291,250877.5536,251784.729,252569.7822,252934.5048,253229.7586,253775.7896,255160.3649,256944.3843,258532.1958,259551.9711,260364.3509,261151.3193,261775.0032,262384.6802,262811.8153,263693.3086,264497.0368,265192.9051
3,5,11,1702382,11,0400000US11,DC,District of Columbia,0,G4000,A,158316184,18709787,38.9042474,-77.0165167,12,49,state,,367125.2905,370256.1256,373507.5695,373245.605,371111.89,369576.0533,367502.1032,365993.6551,364057.5146,362191.1143,361098.7048,361629.9613,363390.9429,364719.1364,365349.3667,366705.3375,370196.0123,373999.9659,376271.0345,376708.3631,375201.6003,372782.6973,369683.5276,368024.9109,366965.3378,366845.009,366802.4538,366895.1924,367149.573,367388.3929,368076.1155,367929.2521,367782.5563,367576.0363,367755.3328,367506.8462,367209.9678,366625.0987,365798.1603,365188.9856,365525.4625,367250.0863,369937.8892,373126.4718,377205.917,381967.6114,387262.1798,392146.384,395964.7833,398922.9903,400674.4367,402483.2532,405069.9988,409091.045,413496.286,417968.6237,423033.3207,428761.625,433767.6838,437283.7036,438946.3617,441107.2613,443101.718,445787.8745,447735.2572,449264.0546,451091.0631,452947.5426,455184.8082,457464.6472,460247.9477,463476.7438,465353.2793,466202.3376,466176.9081,466760.6465,467552.5543,468965.8642,471587.9755,474879.083,478945.4351,483064.2379,486981.1091,489772.6047,490642.3292,490858.4995,490982.1223,491802.9737,492490.6055,492743.9383,493022.2004,493769.8352,494657.9982,496218.6492,499094.0141,503211.2659,505921.042,507490.788,507959.2467,509983.5967,511382.2688,513310.8111,515046.4719,516794.7947,518771.5286,520148.6726,521747.6534,523745.9985,526977.3394,530683.2463,534489.1989,537158.1267,539152.4877,539616.3161,539961.4415,540148.72,540679.5864,541365.4527,543052.37,544607.1198,545901.0467,546049.0057,546840.3954,548161.8602,549009.0165,549024.6792,548621.5419,548432.2754,548324.743,548301.8595,549019.6276,550214.331,553370.9195,557562.3423,562709.3934,567278.6769,570129.5586,570975.8256,571081.0433,572165.0475,575263.9206,578354.4306,581505.6216,583505.267,584374.0454,584727.1863,585999.021,588333.5837,591676.6932,594952.7501,597491.4885,598593.8146,598363.0408,598349.5401,598570.7047,598663.2254,599025.3716,601144.0347,606133.2899,610847.0282,613630.6267,613464.0215,610536.6504,605617.2808,599203.0736,594815.0925,591842.2008,590118.281,588317.3199,587257.9108,586325.0507,585782.2676,585746.2399,587164.6859,589818.4589,592921.2296,595143.5385,595967.0438,595126.4604,593336.733,591582.4983,590959.8684,591212.904,591317.2505,590168.793,587370.1172,584875.8118,583033.071,583603.5327,584492.5865,584964.8853,585192.9558,584903.0816,584894.7688
